CATALOGUENUMBER	SPECIESSUMMARY
18913	Tapi_erra/nige_gr
19708	Tapi_erra/nige_gr
19848	Tapi_erra/nige_gr
11704B	Tapi_erra/nige_gr
12092B	Tapi_erra/nige_gr
12117C	Tapi_erra/nige_gr
12873B	Tapi_erra/nige_gr
13753B	Tapi_erra/nige_gr
14830C	Tapi_erra/nige_gr
16132B	Tapi_erra/nige_gr
16619B	Tapi_erra/nige_gr
18134B	Tapi_erra/nige_gr
2060B	Tapi_erra/nige_gr
4997B	Tapi_erra/nige_gr
5756A	Tapi_erra/nige_gr
6625B	Tapi_erra/nige_gr
7226C	Tapi_erra/nige_gr
7669B	Tapi_erra/nige_gr
8161B	Tapi_erra/nige_gr
138	Tapi_nige_gr
188	Tapi_nige_gr
272	Tapi_nige_gr
275	Tapi_nige_gr
1986	Tapi_nige_gr
3678	Tapi_nige_gr
3758	Tapi_nige_gr
3765	Tapi_nige_gr
3864	Tapi_nige_gr
6830	Tapi_nige_gr
8074	Tapi_nige_gr
8339	Tapi_nige_gr
9288	Tapi_nige_gr
12446	Tapi_nige_gr
13927	Tapi_nige_gr
13977	Tapi_nige_gr
14014	Tapi_nige_gr
14079	Tapi_nige_gr
14083	Tapi_nige_gr
14146	Tapi_nige_gr
14151	Tapi_nige_gr
14207	Tapi_nige_gr
14320	Tapi_nige_gr
14377	Tapi_nige_gr
14386	Tapi_nige_gr
14399	Tapi_nige_gr
14465	Tapi_nige_gr
15562	Tapi_nige_gr
18666	Tapi_nige_gr
18905	Tapi_nige_gr
18911	Tapi_nige_gr
18463B	Tapi_nige_gr
964	Tapi_subb
2496	Tapi_subb
3500	Tapi_subb
3629	Tapi_subb
4041	Tapi_subb
4045	Tapi_subb
4092	Tapi_subb
4141	Tapi_subb
4231	Tapi_subb
4242	Tapi_subb
4285	Tapi_subb
4309	Tapi_subb
4311	Tapi_subb
4319	Tapi_subb
4324	Tapi_subb
4332	Tapi_subb
4345	Tapi_subb
4374	Tapi_subb
4384	Tapi_subb
4392	Tapi_subb
4394	Tapi_subb
4420	Tapi_subb
4453	Tapi_subb
4495	Tapi_subb
5703	Tapi_subb
5820	Tapi_subb
5855	Tapi_subb
5889	Tapi_subb
8667	Tapi_subb
8830	Tapi_subb
8984	Tapi_subb
9147	Tapi_subb
14215	Tapi_subb
17169	Tapi_subb
17249	Tapi_subb
17345	Tapi_subb
17351	Tapi_subb
18423	Tapi_subb
18778	Tapi_subb
18831	Tapi_subb
10601B	Tapi_subb
13018B	Tapi_subb
14762C	Tapi_subb
4009A	Tapi_subb
4056C	Tapi_subb
4123B	Tapi_subb
4175B	Tapi_subb
4201B	Tapi_subb
4234C	Tapi_subb
4305A	Tapi_subb
4329B	Tapi_subb
4385A	Tapi_subb
4398B	Tapi_subb
4416B	Tapi_subb
4473B	Tapi_subb
599B	Tapi_subb
8613B	Tapi_subb
8778B	Tapi_subb
1738	Temn
2138	Temn
2405	Temn
2997	Temn
3767	Temn
4070	Temn
4130	Temn
4195	Temn
4224	Temn
4476	Temn
5240	Temn
5946	Temn
8585	Temn
10563	Temn
14700	Temn
16013	Temn
16076	Temn
16098	Temn
16287	Temn
16431	Temn
17036	Temn
17214	Temn
17309	Temn
17323	Temn
17353	Temn
17495	Temn
17523	Temn
18239	Temn
18548	Temn
18653	Temn
18878	Temn
20497	Temn
20716	Temn
11770C	Temn
13898D	Temn
14397B	Temn
15037K	Temn
16146C	Temn
16368B	Temn
18089C	Temn
18367B	Temn
18958D	Temn
18973E	Temn
19986C	Temn
3299B	Temn
4123A	Temn
4141B	Temn
4234B	Temn
4327B	Temn
4430B	Temn
4489D	Temn
518D	Temn
6172B	Temn
9902B	Temn
341	Temn_affi
2235	Temn_affi
4172	Temn_affi
5601	Temn_affi
5656	Temn_affi
5663	Temn_affi
5678	Temn_affi
5702	Temn_affi
5719	Temn_affi
5771	Temn_affi
5779	Temn_affi
5881	Temn_affi
12009	Temn_affi
17197	Temn_affi
18104	Temn_affi
18956	Temn_affi
9991527	Temn_affi
12068C	Temn_affi
15037F	Temn_affi
2048B	Temn_affi
7774B	Temn_affi
12055C	Temn_cort
15037H	Temn_cort
5720	Temn_inte
102B	Temn_inte
12596B	Temn_inte
16950B	Temn_inte
5712B	Temn_lute
1958	Temn_nigr
2217	Temn_nigr
10474	Temn_nigr
12489	Temn_nigr
12985	Temn_nigr
17053	Temn_nigr
17138	Temn_nigr
17157	Temn_nigr
17198	Temn_nigr
17230	Temn_nigr
17236	Temn_nigr
17247	Temn_nigr
17355	Temn_nigr
17415	Temn_nigr
17417	Temn_nigr
17418	Temn_nigr
17496	Temn_nigr
9990065	Temn_nigr
9991576	Temn_nigr
1917	Temn_nyla
1985	Temn_nyla
2020	Temn_nyla
2047	Temn_nyla
2073	Temn_nyla
2077	Temn_nyla
3197	Temn_nyla
3545	Temn_nyla
5542	Temn_nyla
5553	Temn_nyla
5560	Temn_nyla
5573	Temn_nyla
5613	Temn_nyla
5621	Temn_nyla
5629	Temn_nyla
5640	Temn_nyla
5643	Temn_nyla
5666	Temn_nyla
5675	Temn_nyla
5699	Temn_nyla
10318	Temn_nyla
11210	Temn_nyla
12172	Temn_nyla
12198	Temn_nyla
12344	Temn_nyla
12360	Temn_nyla
12458	Temn_nyla
13878	Temn_nyla
16103	Temn_nyla
16846	Temn_nyla
17054	Temn_nyla
17077	Temn_nyla
17095	Temn_nyla
17154	Temn_nyla
18511	Temn_nyla
18532	Temn_nyla
18697	Temn_nyla
9990015	Temn_nyla
9990017	Temn_nyla
9990047	Temn_nyla
9990064	Temn_nyla
9990214	Temn_nyla
9990239	Temn_nyla
9990254	Temn_nyla
9990286	Temn_nyla
9990307	Temn_nyla
9990321	Temn_nyla
9990333	Temn_nyla
9990344	Temn_nyla
9990409	Temn_nyla
9990553	Temn_nyla
9990578	Temn_nyla
9990583	Temn_nyla
9990584	Temn_nyla
9990701	Temn_nyla
9990737	Temn_nyla
9990761	Temn_nyla
9990799	Temn_nyla
9990804	Temn_nyla
9990809	Temn_nyla
9990810	Temn_nyla
9990868	Temn_nyla
9990889	Temn_nyla
9990894	Temn_nyla
9990942	Temn_nyla
9990964	Temn_nyla
9990966	Temn_nyla
9990988	Temn_nyla
9991073	Temn_nyla
9991110	Temn_nyla
9991125	Temn_nyla
9991128	Temn_nyla
9991166	Temn_nyla
9991169	Temn_nyla
9991199	Temn_nyla
9991270	Temn_nyla
9991382	Temn_nyla
9991451	Temn_nyla
9991477	Temn_nyla
9991478	Temn_nyla
9991488	Temn_nyla
9991531	Temn_nyla
9991640	Temn_nyla
9991679	Temn_nyla
9991692	Temn_nyla
9991717	Temn_nyla
9991730	Temn_nyla
9991755	Temn_nyla
9991845	Temn_nyla
9992138	Temn_nyla
9992149	Temn_nyla
9992151	Temn_nyla
9992314	Temn_nyla
9992317	Temn_nyla
9992327	Temn_nyla
9992328	Temn_nyla
9992333	Temn_nyla
9992334	Temn_nyla
9992345	Temn_nyla
9992502	Temn_nyla
9992688	Temn_nyla
9992695	Temn_nyla
9992706	Temn_nyla
9992920	Temn_nyla
9993087	Temn_nyla
9993093	Temn_nyla
9993116	Temn_nyla
9993306	Temn_nyla
9993310	Temn_nyla
12668C	Temn_nyla
16481B	Temn_nyla
4172B	Temn_nyla
6206B	Temn_nyla
7643C	Temn_nyla
9600B	Temn_nyla
5583	Temn_nyla gr
18079	Temn_nyla gr
15037J	Temn_nyla gr
2026	Temn_parv
5522	Temn_parv
5693	Temn_parv
9990747	Temn_parv
9991765	Temn_parv
5753B	Temn_parv
5766	Temn_tube
9990228	Temn_tube
9991077	Temn_tube
16949C	Temn_tube
14146B	Temn_tube gr
1970	Temn_unif
2172	Temn_unif
2276	Temn_unif
3774	Temn_unif
4792	Temn_unif
4833	Temn_unif
5513	Temn_unif
5735	Temn_unif
5745	Temn_unif
5752	Temn_unif
5764	Temn_unif
5767	Temn_unif
5787	Temn_unif
5799	Temn_unif
5828	Temn_unif
5916	Temn_unif
5929	Temn_unif
5959	Temn_unif
5961	Temn_unif
5978	Temn_unif
6213	Temn_unif
6451	Temn_unif
6732	Temn_unif
6935	Temn_unif
8397	Temn_unif
9375	Temn_unif
12412	Temn_unif
12508	Temn_unif
12582	Temn_unif
12587	Temn_unif
12596	Temn_unif
12992	Temn_unif
13038	Temn_unif
14380	Temn_unif
17457	Temn_unif
18942	Temn_unif
20197	Temn_unif
9991453	Temn_unif
12873C	Temn_unif
1770B	Temn_unif
3724C	Temn_unif
5876B	Temn_unif
5936B	Temn_unif
8084E	Temn_unif
2086	Temn_unif gr
11413	Temn_unif gr
4	Tetr
361	Tetr
563	Tetr
609	Tetr
625	Tetr
806	Tetr
858	Tetr
1081	Tetr
1291	Tetr
1438	Tetr
1480	Tetr
2025	Tetr
2182	Tetr
2432	Tetr
2557	Tetr
2874	Tetr
2878	Tetr
3233	Tetr
3487	Tetr
3518	Tetr
3531	Tetr
3646	Tetr
3799	Tetr
3829	Tetr
3949	Tetr
4166	Tetr
4168	Tetr
4268	Tetr
4387	Tetr
4431	Tetr
5186	Tetr
5375	Tetr
5511	Tetr
5555	Tetr
5611	Tetr
5769	Tetr
5801	Tetr
6160	Tetr
6354	Tetr
6881	Tetr
7801	Tetr
8084	Tetr
8475	Tetr
8593	Tetr
9452	Tetr
9498	Tetr
9533	Tetr
9581	Tetr
9604	Tetr
9640	Tetr
9645	Tetr
9655	Tetr
9689	Tetr
9840	Tetr
9871	Tetr
9960	Tetr
10155	Tetr
10959	Tetr
10996	Tetr
11674	Tetr
11898	Tetr
11902	Tetr
11921	Tetr
11950	Tetr
12437	Tetr
12929	Tetr
13083	Tetr
13315	Tetr
13724	Tetr
13885	Tetr
14846	Tetr
15229	Tetr
15276	Tetr
15461	Tetr
15509	Tetr
15802	Tetr
15860	Tetr
15945	Tetr
16024	Tetr
16059	Tetr
16084	Tetr
16101	Tetr
16116	Tetr
16132	Tetr
16170	Tetr
16178	Tetr
16193	Tetr
16246	Tetr
16262	Tetr
16327	Tetr
16346	Tetr
16369	Tetr
16677	Tetr
16752	Tetr
17163	Tetr
17217	Tetr
17261	Tetr
17401	Tetr
17426	Tetr
17924	Tetr
18089	Tetr
18156	Tetr
18305	Tetr
18327	Tetr
18341	Tetr
18365	Tetr
18397	Tetr
18517	Tetr
18564	Tetr
18566	Tetr
18583	Tetr
18692	Tetr
18717	Tetr
18769	Tetr
18789	Tetr
18901	Tetr
18953	Tetr
19645	Tetr
19653	Tetr
19836	Tetr
19974	Tetr
19983	Tetr
20077	Tetr
20276	Tetr
20915	Tetr
10809B	Tetr
11704C	Tetr
11922B	Tetr
13157B	Tetr
13506B	Tetr
1356B	Tetr
20203B	Tetr
20218B	Tetr
2666B	Tetr
3118D	Tetr
3552B	Tetr
4042B	Tetr
518C	Tetr
5643C	Tetr
607B	Tetr
6560C	Tetr
6634B	Tetr
7376B	Tetr
7850B	Tetr
8065B	Tetr
8890B	Tetr
12811	Tetr_alpe
13729	Tetr_alpe
16504	Tetr_alpe
17017	Tetr_alpe
17205	Tetr_alpe
17267	Tetr_alpe
17455	Tetr_alpe
9990004	Tetr_alpe
9990007	Tetr_alpe
9990012	Tetr_alpe
9990162	Tetr_alpe
9990219	Tetr_alpe
9990263	Tetr_alpe
9990316	Tetr_alpe
9990367	Tetr_alpe
9990382	Tetr_alpe
9990505	Tetr_alpe
9990742	Tetr_alpe
9990788	Tetr_alpe
9991312	Tetr_alpe
9991368	Tetr_alpe
9991530	Tetr_alpe
9991548	Tetr_alpe
9991697	Tetr_alpe
9991764	Tetr_alpe
9991774	Tetr_alpe
9992329	Tetr_alpe
9992729	Tetr_alpe
266	Tetr_caes
473	Tetr_caes
1045	Tetr_caes
1072	Tetr_caes
1318	Tetr_caes
1350	Tetr_caes
1387	Tetr_caes
1537	Tetr_caes
1601	Tetr_caes
1618	Tetr_caes
1731	Tetr_caes
1831	Tetr_caes
1839	Tetr_caes
1929	Tetr_caes
1931	Tetr_caes
2054	Tetr_caes
2099	Tetr_caes
2188	Tetr_caes
2221	Tetr_caes
2261	Tetr_caes
2303	Tetr_caes
2342	Tetr_caes
2377	Tetr_caes
2443	Tetr_caes
2455	Tetr_caes
2487	Tetr_caes
2597	Tetr_caes
2693	Tetr_caes
2791	Tetr_caes
2804	Tetr_caes
2870	Tetr_caes
2884	Tetr_caes
2895	Tetr_caes
3659	Tetr_caes
3783	Tetr_caes
3816	Tetr_caes
3908	Tetr_caes
3961	Tetr_caes
4250	Tetr_caes
4278	Tetr_caes
4360	Tetr_caes
4545	Tetr_caes
4547	Tetr_caes
4783	Tetr_caes
4799	Tetr_caes
4891	Tetr_caes
4898	Tetr_caes
4961	Tetr_caes
4964	Tetr_caes
4997	Tetr_caes
5225	Tetr_caes
5265	Tetr_caes
5571	Tetr_caes
5597	Tetr_caes
5707	Tetr_caes
5709	Tetr_caes
5729	Tetr_caes
5777	Tetr_caes
5793	Tetr_caes
5809	Tetr_caes
5810	Tetr_caes
5814	Tetr_caes
5819	Tetr_caes
5822	Tetr_caes
5853	Tetr_caes
5865	Tetr_caes
5888	Tetr_caes
5896	Tetr_caes
5898	Tetr_caes
5918	Tetr_caes
5933	Tetr_caes
5958	Tetr_caes
5962	Tetr_caes
5997	Tetr_caes
6065	Tetr_caes
6664	Tetr_caes
6815	Tetr_caes
6853	Tetr_caes
6918	Tetr_caes
7049	Tetr_caes
7200	Tetr_caes
7252	Tetr_caes
7487	Tetr_caes
7525	Tetr_caes
7620	Tetr_caes
7662	Tetr_caes
7668	Tetr_caes
7669	Tetr_caes
7732	Tetr_caes
7743	Tetr_caes
7753	Tetr_caes
7759	Tetr_caes
7763	Tetr_caes
7802	Tetr_caes
8156	Tetr_caes
8161	Tetr_caes
8180	Tetr_caes
8354	Tetr_caes
8426	Tetr_caes
8495	Tetr_caes
8620	Tetr_caes
9189	Tetr_caes
9868	Tetr_caes
9883	Tetr_caes
9889	Tetr_caes
9913	Tetr_caes
9997	Tetr_caes
10026	Tetr_caes
10089	Tetr_caes
10144	Tetr_caes
10182	Tetr_caes
10240	Tetr_caes
10265	Tetr_caes
10682	Tetr_caes
10811	Tetr_caes
10863	Tetr_caes
10980	Tetr_caes
11081	Tetr_caes
11092	Tetr_caes
11295	Tetr_caes
11351	Tetr_caes
11379	Tetr_caes
11380	Tetr_caes
11408	Tetr_caes
11490	Tetr_caes
11878	Tetr_caes
11893	Tetr_caes
12003	Tetr_caes
12008	Tetr_caes
12025	Tetr_caes
12032	Tetr_caes
12063	Tetr_caes
12075	Tetr_caes
12117	Tetr_caes
12204	Tetr_caes
12232	Tetr_caes
12256	Tetr_caes
12296	Tetr_caes
12354	Tetr_caes
12356	Tetr_caes
12379	Tetr_caes
12470	Tetr_caes
12481	Tetr_caes
12513	Tetr_caes
12553	Tetr_caes
12558	Tetr_caes
12579	Tetr_caes
12591	Tetr_caes
12599	Tetr_caes
12664	Tetr_caes
12714	Tetr_caes
12737	Tetr_caes
12795	Tetr_caes
12796	Tetr_caes
12801	Tetr_caes
12803	Tetr_caes
12892	Tetr_caes
12895	Tetr_caes
12932	Tetr_caes
13046	Tetr_caes
13234	Tetr_caes
13311	Tetr_caes
13698	Tetr_caes
13717	Tetr_caes
13732	Tetr_caes
13745	Tetr_caes
13936	Tetr_caes
13938	Tetr_caes
14030	Tetr_caes
14061	Tetr_caes
14072	Tetr_caes
14088	Tetr_caes
14089	Tetr_caes
14200	Tetr_caes
14258	Tetr_caes
14298	Tetr_caes
14376	Tetr_caes
14460	Tetr_caes
14508	Tetr_caes
14515	Tetr_caes
14521	Tetr_caes
14583	Tetr_caes
14626	Tetr_caes
14686	Tetr_caes
14780	Tetr_caes
14824	Tetr_caes
14830	Tetr_caes
14936	Tetr_caes
14955	Tetr_caes
15200	Tetr_caes
16217	Tetr_caes
16712	Tetr_caes
17207	Tetr_caes
17219	Tetr_caes
17499	Tetr_caes
17567	Tetr_caes
18046	Tetr_caes
18317	Tetr_caes
18451	Tetr_caes
18466	Tetr_caes
18722	Tetr_caes
18921	Tetr_caes
9990053	Tetr_caes
9990256	Tetr_caes
9990269	Tetr_caes
9990381	Tetr_caes
9990397	Tetr_caes
9990413	Tetr_caes
9990507	Tetr_caes
9990680	Tetr_caes
9990736	Tetr_caes
9990923	Tetr_caes
9990929	Tetr_caes
9990934	Tetr_caes
9990970	Tetr_caes
9991091	Tetr_caes
9991092	Tetr_caes
9991114	Tetr_caes
9991124	Tetr_caes
9991188	Tetr_caes
9991279	Tetr_caes
9991345	Tetr_caes
9991378	Tetr_caes
9991462	Tetr_caes
9991479	Tetr_caes
9991633	Tetr_caes
9991675	Tetr_caes
9991680	Tetr_caes
9991724	Tetr_caes
9991746	Tetr_caes
9991753	Tetr_caes
9991754	Tetr_caes
9991871	Tetr_caes
9991903	Tetr_caes
9991905	Tetr_caes
9991908	Tetr_caes
9991958	Tetr_caes
9992325	Tetr_caes
9992330	Tetr_caes
9992728	Tetr_caes
9992909	Tetr_caes
9992918	Tetr_caes
9993107	Tetr_caes
10481B	Tetr_caes
10518B	Tetr_caes
12328B	Tetr_caes
12563C	Tetr_caes
12937B	Tetr_caes
14056B	Tetr_caes
14245B	Tetr_caes
14285B	Tetr_caes
1865B	Tetr_caes
454B	Tetr_caes
4741B	Tetr_caes
775B	Tetr_caes
8539B	Tetr_caes
5462	Tetr_caes gr
14822	Tetr_caes gr
1479	Tetr_immi
2535	Tetr_immi
3967	Tetr_immi
4107	Tetr_immi
5451	Tetr_immi
9199	Tetr_immi
13098	Tetr_immi
13747	Tetr_immi
14156	Tetr_immi
14365	Tetr_immi
15940	Tetr_immi
14184B	Tetr_immi
3577B	Tetr_immi
4124B	Tetr_immi
1407	Tetr_immi
174	Tetr_impu
1310	Tetr_impu
2042	Tetr_impu
2498	Tetr_impu
4583	Tetr_impu
4698	Tetr_impu
4801	Tetr_impu
5049	Tetr_impu
5952	Tetr_impu
7207	Tetr_impu
9592	Tetr_impu
10488	Tetr_impu
12293	Tetr_impu
12496	Tetr_impu
13985	Tetr_impu
15364	Tetr_impu
16619	Tetr_impu
17024	Tetr_impu
17026	Tetr_impu
17391	Tetr_impu
17469	Tetr_impu
9990030	Tetr_impu
9990187	Tetr_impu
9990619	Tetr_impu
9990713	Tetr_impu
9990922	Tetr_impu
9990967	Tetr_impu
9991093	Tetr_impu
9991842	Tetr_impu
2419	Tetr_semi
